6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
6,2017,25,1303
6,2017,25,1304
